"","id","Sp_no","Species.name","LAT","LA2","LA3","LONG","LO2","LO3","LATDEC","LONGDET","latdec_fudged","londec_fudged","ALT","SGRIDS","PRCODE","STATE","VGR","LOCALITY","HABITAT","SUBSTRATE","HOSTgenus","HOSTsp","HOSTcname","DAY","MONTH","YEAR","date.comments","oldID","BATCH","PHOTO","SPECIMEN","Checked","Initial","date.checked","Basis...specimen","Basis...photo","PhotoID","Submitted.as","date.entered","DENTRY","SS","SH","SL","COMMENTS","COLL.NO","DET","HERB.NO","LITauth","LITbibl","AHC","recorded_by","Doubtful.record","Book.or.REF","REF.Number"
"9507",68095,1687,1687,42,4,0,146,9,0,42.06666,146.150001,0,0,"","LLG","1","TAS",NA,"Lake St Clair NP, Echo Point to Cynthia Bay","","","","","",20,4,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"21698",80379,715,715,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",15,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"47600",106802,251,251,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",20,4,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"12865",71350,1584,1584,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",26,1,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"8815",67347,1718,1718,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",15,1,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"36349",95433,412,412,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",27,5,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"47504",106769,251,251,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",9,7,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"35643",94712,420,420,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",22,5,1998,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"4032",18892,224,224,41,24,0,147,58,0,-41.4,147.9666667,NA,NA,"360","LLM","2","TAS",NA,"Evercreech Roest Reserve","Wet sclerophyll","","","","",16,6,2003,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"29752",88634,486,486,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",27,5,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"25232",83966,567,567,43,9,0,147,57,0,43.149988,147.950009,0,0,"","LLG","1","TAS",NA,"Fortescue Bay","","","","","",22,5,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"31290",92540,444,444,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",17,2,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"43587",102868,301,301,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",2,1,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"4687",19547,128,128,43,12,0,146,52,0,-43.2,146.8666667,NA,NA,"120-280","LLM","2","TAS",NA,"Kermandie Falls","Wet sclerophyll","","","","",5,1,2002,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"48235",107583,224,224,43,22,0,147,17,0,43.366659,147.283334,0,0,"","LLG","1","TAS",NA,"Mt. Mangana, Bruny Island","","","","","",17,4,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"3070",13863,93,93,42,55,0,147,15,0,-42.91666667,147.25,NA,NA,"","LLU","","TAS",NA,"Mount Wellington: Circle Track, Shoobridge and Lenah Valley Tracks","wet sclerophyll","","","","",20,7,2000,"","",4,"N","N",1,"","",NA,NA,NA,NA,"20/2/03","GE","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,2,279,NA,NA,NA
"22600",81376,676,676,43,9,30,146,50,0,43.158322,146.833335,0,0,"","LLG","1","TAS",NA,"Bennetts Road (intersection with Arve Road)","","","","","",13,12,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"16532",77455,771,771,42,31,0,147,40,0,42.516657,147.666671,0,0,"","LLG","1","TAS",NA,"Bluff River State Forest","","","","","",9,6,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"11544",69998,1640,1640,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",16,6,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"35281",94320,427,427,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",7,8,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"52095",111534,128,128,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",13,6,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"32995",91934,449,449,42,41,0,146,35,0,42.683327,146.583334,0,0,"","LLG","1","TAS",NA,"Lake Dobson","","","","","",6,5,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"10727",69213,1664,1664,43,22,0,147,17,0,43.366659,147.283334,0,0,"","LLG","1","TAS",NA,"Mt. Mangana, Bruny Island","","","","","",12,4,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"57575",117142,58,58,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",26,11,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"12232",70691,1615,1615,43,6,0,146,41,0,43.099987,146.683338,0,0,"","LLG","1","TAS",NA,"Warra SST","","","","","",17,2,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"21168",79848,720,720,42,43,0,146,39,0,42.716655,146.65,0,0,"","LLG","1","TAS",NA,"Marriotts Falls","","","","","",29,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14350",72823,1368,1368,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",4,5,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"16278",74920,1124,1124,42,43,0,146,39,0,42.716655,146.65,0,0,"","LLG","1","TAS",NA,"Marriotts Falls","","","","","",23,2,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14920",73538,1251,1251,42,45,0,147,49,0,42.749993,147.816676,0,0,"","LLG","1","TAS",NA,"Hospital Creek","","","","","",9,8,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"3174",15774,36,36,43,22,0,146,53,0,-43.36666667,146.8833333,NA,NA,"120","LLU","","TAS",NA,"Duckhole Lake","Wet sclerophyll","","","","",14,12,2002,"","",10,"N","N",1,"","",NA,NA,NA,NA,"11/9/03","GP","S","",NA,"with David Ratkowsky",NA,NA,"",NA,NA,NA,279,NA,NA,NA
"630",10149,7,7,42,41,0,146,43,0,-42.68333333,146.7166667,NA,NA,"240","LLU","","TAS",NA,"Mount Field NP: Russell Falls to Lady Barron Falls","wet sclerophyll","","","","",9,2,2002,"","",8,"N","N",1,"","",NA,NA,NA,NA,"3/10/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,1,279,NA,NA,NA
"18690",77376,794,794,41,52,0,146,3,0,41.866659,146.050006,0,0,"","LLG","1","TAS",NA,"Pelion Hut to Kia Ora Hut","","","","","",2,5,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"52349",111793,128,128,42,41,0,146,40,0,42.683321,146.666665,0,0,"","LLG","1","TAS",NA,"Lyrebird Walk","","","","","",2,6,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"2440",12622,49,49,42,41,0,146,43,0,-42.68333333,146.7166667,NA,NA,"240","LLU","","TAS",NA,"Mount Field NP","","","","","",9,6,1997,"","",1,"N","N",1,"","",NA,NA,NA,NA,"11/12/02","GE","S","",NA,"with members of the TFNC",NA,NA,"",NA,NA,2,279,NA,NA,NA
"42208",101415,315,315,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",21,4,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14937",73555,1251,1251,41,24,0,147,58,0,41.399989,147.966669,0,0,"","LLG","1","TAS",NA,"Evercreech Forest Reserve","","","","","",7,6,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"20826",79503,731,731,43,7,0,146,54,0,43.11666667,146.9,0,0,"","LLG","1","TAS",NA,"Donnellys Road, Geeveston","","","","","",15,3,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"58570",118151,50,50,43,23,0,147,19,0,43.38332,147.316671,0,0,"","LLG","1","TAS",NA,"Mavista Falls","","","","","",27,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"30374",89269,482,482,42,49,0,146,39,0,42.81666,146.649999,0,0,"","LLG","1","TAS",NA,"Styx Valley, Big Tree","","","","","",23,2,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"21605",80286,715,715,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",17,9,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"27988",86756,522,522,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",17,5,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"37847",96901,369,369,42,30,0,146,27,0,42.499994,146.450009,0,0,"","LLG","1","TAS",NA,"The Pagoda Hut, Florentine Valley","","","","","",9,9,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14965",73583,1251,1251,43,7,0,146,54,0,43.116653,146.900009,0,0,"","LLG","1","TAS",NA,"Donnellys Road, Geeveston","","","","","",29,8,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"2658",13305,6,6,42,56,0,147,21,0,-42.93333333,147.35,NA,NA,"","LLU","","TAS",NA,"Truganini Track","wet sclerophyll","","","","",26,11,2000,"","",5,"N","N",1,"","",NA,NA,NA,NA,"12/2/03","GE","S","",NA,"with David Ratkowsky",NA,NA,"",NA,NA,2,279,NA,NA,NA
"25754",84449,544,544,42,56,0,147,21,0,42.933323,147.350007,0,0,"","LLG","1","TAS",NA,"Truganini Track","","","","","",20,8,2012,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"31397",90820,468,468,43,6,0,147,47,0,43.099986,147.783341,0,0,"","LLG","1","TAS",NA,"Clarks Cliffs","","","","","",21,4,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"23542",82568,635,635,42,44,0,146,25,0,42.733328,146.416667,0,0,"","LLG","1","TAS",NA,"Timbs Track","","","","","",27,3,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"44263",103373,284,284,41,42,0,146,12,0,41.699994,146.2,0,0,"","LLG","1","TAS",NA,"Arm River","","","","","",22,9,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"15261",73879,1251,1251,43,9,0,147,57,0,43.149988,147.950009,0,0,"","LLG","1","TAS",NA,"Fortescue Bay","","","","","",22,5,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"25022",83756,568,568,41,4,0,145,1,0,41.066658,145.016669,0,0,"","LLG","1","TAS",NA,"Roger River Reserve","","","","","",28,5,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"52652",111986,128,128,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",9,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"17824",76521,872,872,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",18,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"56738",116301,66,66,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",25,7,1998,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"4076",18936,234,234,42,40,0,146,30,0,-42.66666667,146.5,NA,NA,"550","LLM","2","TAS",NA,"Nine Road, Florentine Valley","Wet sclerophyll","","","","",29,7,2000,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"5954",46354,93,93,43,6,0,146,41,0,-43.1,146.6833333,0,0,"100","LLM","2","TAS",NA,"Warra LTER","Wet sclerophyll","","","","",29,3,2004,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"43243",102472,307,307,41,10,0,146,6,0,41.166655,146.100002,0,0,"","LLG","1","TAS",NA,"Paton Park, scout camp","","","","","",27,3,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"5912",46312,79,79,43,6,7,147,47,8,-43.10194444,147.7855556,0,0,"250-480","LLM","2","TAS",NA,"Clarks Cliffs","Wet sclerophyll","","","","",13,5,2005,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"2752",13545,7,7,42,55,0,147,15,0,-42.91666667,147.25,NA,NA,"","LLU","","TAS",NA,"Mount Wellington Tracks","wet sclerophyll","","","","",18,1,2000,"","",4,"N","N",1,"","",NA,NA,NA,NA,"20/2/03","GE","S","",NA,"with D. Ratkowsky and M. & S. Gates",NA,NA,"",NA,NA,2,279,NA,NA,NA
"763",10282,51,51,42,4,0,146,9,0,-42.06666667,146.15,NA,NA,"750","LLU","","TAS",NA,"Lake St Clair: Echo Point to Cynthia Bay","wet sclerophyll forests","","","","",20,4,2002,"","",8,"N","N",1,"","",NA,NA,NA,NA,"3/10/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,1,279,NA,NA,NA
"398",9762,32,32,42,10,0,145,32,0,-42.16666667,145.5333333,NA,NA,"","LLU","","TAS",NA,"Newall Creek","wet sclerophyll","","","","",19,9,2001,"","",8,"N","N",1,"","",NA,NA,NA,NA,"29/8/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,1,279,NA,NA,NA
"37884",96938,369,369,43,6,0,146,41,0,43.099987,146.683338,0,0,"","LLG","1","TAS",NA,"Warra SST","","","","","",9,10,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"16213",75393,1036,1036,43,12,0,146,52,0,43.199986,146.866676,0,0,"","LLG","1","TAS",NA,"Kermandie Falls","","","","","",22,12,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"4403",19263,215,215,43,6,0,146,44,0,-43.1,146.7333333,NA,NA,"80","LLM","2","TAS",NA,"Huno Pine & Stringybark Walks","Wet sclerophyll","","","","",2,7,2002,"","",13,"","",1,"","",NA,NA,NA,NA,"27/1/04","CFR","S","",NA,"",NA,NA,"",NA,NA,4,279,NA,NA,NA
"651",10170,79,79,42,55,0,147,15,0,-42.91666667,147.25,NA,NA,"500","LLU","","TAS",NA,"Mount Wellington: gullies and SE face tracks","wet sclerophyll and wet gully communities","","","","",19,2,2002,"","",8,"N","N",1,"","",NA,NA,NA,NA,"3/10/02","GL","S","",NA,"with D. Ratkowsky",NA,NA,"",NA,NA,1,279,NA,NA,NA
"44764",103880,277,277,42,41,0,146,40,0,42.683321,146.666665,0,0,"","LLG","1","TAS",NA,"Lyrebird Walk","","","","","",28,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"2536",13183,51,51,42,41,0,146,30,0,-42.68333333,146.5,NA,NA,"","LLU","","TAS",NA,"Growling Swallet","wet sclerophyll","","","","",8,8,2000,"","",5,"N","N",1,"","",NA,NA,NA,NA,"12/2/03","GE","S","",NA,"with David Ratkowsky",NA,NA,"",NA,NA,2,279,NA,NA,NA
"20776",79453,734,734,42,49,0,146,39,0,42.81666,146.649999,0,0,"","LLG","1","TAS",NA,"Styx Valley, Big Tree","","","","","",24,4,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"40459",99596,326,326,42,41,0,146,30,0,42.683327,146.500002,0,0,"","LLG","1","TAS",NA,"Growling Swallet","","","","","",24,5,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"53140",112489,103,103,42,54,0,147,15,0,42.899987,147.250003,0,0,"","LLG","1","TAS",NA,"Myrtle Gully","","","","","",13,4,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"48738",107921,220,220,43,9,0,146,47,0,43.14999,146.783339,0,0,"","LLG","1","TAS",NA,"Arve Rd Keogh's Walk","","","","","",2,7,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"57062",116655,65,65,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",19,4,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"46201",105452,264,264,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",1,3,2005,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"27507",86237,529,529,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",12,6,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"7954",66422,1738,1738,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",11,12,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"48082",107363,232,232,43,6,0,146,45,0,43.09999,146.750004,0,0,"","LLG","1","TAS",NA,"Arve Rd Zig-zag Track","","","","","",21,6,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"264",2372,54,54,42,53,52,147,16,10,-42.89777778,147.2694444,NA,NA,"","AMG","","TAS",NA,"Hobart: Myrtle Gully and Old Farm Road","","","","","",4,6,1998,"","RAT0213",8,"N","",1,"","",NA,NA,NA,NA,"30/10/98","PG","S","",NA,"Recorded by D. Ratkowsky & G. Gates",NA,NA,"",NA,NA,1,213,NA,NA,NA
"37614",96732,369,369,42,37,0,147,16,0,42.616656,147.266668,0,0,"","LLG","1","TAS",NA,"Chauncy Vale","","","","","",10,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"20286",79003,738,738,41,3,0,145,22,0,41.049994,145.366666,0,0,"","LLG","1","TAS",NA,"Big Tree Reserve (nr Dip Falls)","","","","","",18,4,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"20337",79054,736,736,41,8,0,144,57,0,41.133325,144.950007,0,0,"","LLG","1","TAS",NA,"Balfour Track","","","","","",28,5,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14115",72684,1368,1368,42,43,0,146,31,0,42.716656,146.516674,0,0,"","LLG","1","TAS",NA,"Lady Binney Walk, Florentine Valley","","","","","",22,4,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"27427",86157,529,529,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",25,9,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"40729",99871,325,325,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",22,5,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"33222",92172,447,447,40,0,0,145,40,0,40.999989,145.666669,0,0,"","LLG","1","TAS",NA,"Oldina FR","","","","","",26,5,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"39016",98097,345,345,43,23,0,147,19,0,43.38332,147.316671,0,0,"","LLG","1","TAS",NA,"Mavista Falls","","","","","",17,5,2010,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"43729",104259,274,274,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",15,7,2004,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"27341",86071,529,529,42,55,0,147,15,0,42.916656,147.250009,0,0,"","LLG","1","TAS",NA,"Mt. Wellington, S.E. Tracks","","","","","",2,8,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"39050",98131,343,343,43,4,0,147,57,0,43.066658,147.949999,0,0,"","LLG","1","TAS",NA,"Waterfall Bay","","","","","",10,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14767",73349,1251,1251,41,6,0,145,10,0,41.099994,145.166677,0,0,"","LLG","1","TAS",NA,"Milkshake Hills","","","","","",14,6,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"30150",89036,486,486,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",27,12,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
